데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순이익,575562,백만원,2024Q1|부문정보|당기순이익|당기순이익|백만원,2024 Q1 | 2024-03-31 | 부문정보 | 당기순이익 | 백만원
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순익률(%),29,%,2024Q1|부문정보|당기순이익|당기순익률(%)|%,2024 Q1 | 2024-03-31 | 부문정보 | 당기순이익 | 당기순익률(%) | %
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,지배순이익,445760,백만원,2024Q1|부문정보|당기순이익|지배순이익|백만원,2024 Q1 | 2024-03-31 | 부문정보 | 당기순이익 | 지배순이익 | 백만원
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),매출액,QoQ(%),0,%,2024Q1|부문정보|매출액|QoQ(%)|%,2024 Q1 | 2024-03-31 | 부문정보 | 매출액 | QoQ(%) | %
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),매출액,YoY(%),2,%,2024Q1|부문정보|매출액|YoY(%)|%,2024 Q1 | 2024-03-31 | 부문정보 | 매출액 | YoY(%) | %
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),매출액,매출액,1588372,백만원,2024Q1|부문정보|매출액|매출액|백만원,2024 Q1 | 2024-03-31 | 부문정보 | 매출액 | 백만원
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,QoQ(%),85,%,2024Q1|부문정보|영업이익|QoQ(%)|%,2024 Q1 | 2024-03-31 | 부문정보 | 영업이익 | QoQ(%) | %
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,YoY(%),41,%,2024Q1|부문정보|영업이익|YoY(%)|%,2024 Q1 | 2024-03-31 | 부문정보 | 영업이익 | YoY(%) | %
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,영업이익,106907,백만원,2024Q1|부문정보|영업이익|영업이익|백만원,2024 Q1 | 2024-03-31 | 부문정보 | 영업이익 | 백만원
부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,영업이익률(%),7,%,2024Q1|부문정보|영업이익|영업이익률(%)|%,2024 Q1 | 2024-03-31 | 부문정보 | 영업이익 | 영업이익률(%) | %
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,감가상각비,1789,백만원,2024Q1|판매관리비|감가상각비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 감가상각비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,감가상각비,6145,백만원,2024Q1|판매관리비|감가상각비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 감가상각비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,광고선전비,6659,백만원,2024Q1|판매관리비|광고선전비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 광고선전비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,광고선전비,7687,백만원,2024Q1|판매관리비|광고선전비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 광고선전비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,급여,26894,백만원,2024Q1|판매관리비|급여|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 급여 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,급여,80724,백만원,2024Q1|판매관리비|급여|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 급여 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,기술개발비,18361,백만원,2024Q1|판매관리비|기술개발비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 기술개발비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,기술개발비,48738,백만원,2024Q1|판매관리비|기술개발비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 기술개발비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,기타,10760,백만원,2024Q1|판매관리비|기타|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 기타 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,기타,36194,백만원,2024Q1|판매관리비|기타|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 기타 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,대손상각비(대손충당금환입),-544,백만원,2024Q1|판매관리비|대손상각비(대손충당금환입)|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 대손상각비(대손충당금환입) | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,무형자산상각비,10217,백만원,2024Q1|판매관리비|무형자산상각비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 무형자산상각비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,무형자산상각비,228,백만원,2024Q1|판매관리비|무형자산상각비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 무형자산상각비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,복리후생비,4929,백만원,2024Q1|판매관리비|복리후생비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 복리후생비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,복리후생비,9923,백만원,2024Q1|판매관리비|복리후생비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 복리후생비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,사용권자산상각비,5715,백만원,2024Q1|판매관리비|사용권자산상각비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 사용권자산상각비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,운반비,23065,백만원,2024Q1|판매관리비|운반비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 운반비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,운반비,25343,백만원,2024Q1|판매관리비|운반비|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 운반비 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,지급수수료,12638,백만원,2024Q1|판매관리비|지급수수료|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 지급수수료 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,지급수수료,7263,백만원,2024Q1|판매관리비|지급수수료|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 지급수수료 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,퇴직급여원가,3576,백만원,2024Q1|판매관리비|퇴직급여원가|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 퇴직급여원가 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,퇴직급여원가,9564,백만원,2024Q1|판매관리비|퇴직급여원가|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 퇴직급여원가 | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,판매비와관리비(총액),102980,백만원,2024Q1|판매관리비|판매비와관리비(총액)|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 판매비와관리비(총액) | 백만원
판매관리비,2024-03-31,2024,Q1,2024 Q1,전사,,판매비와관리비(총액),252888,백만원,2024Q1|판매관리비|판매비와관리비(총액)|백만원,2024 Q1 | 2024-03-31 | 판매관리비 | 판매비와관리비(총액) | 백만원
한신평기준,2024-03-31,2024,Q1,2024 Q1,전사,한신평,(-)운전자본투자,-119816,백만원,2024Q1|한신평기준|(-)운전자본투자|백만원,2024 Q1 | 2024-03-31 | 한신평기준 | (-)운전자본투자 | 백만원
한신평기준,2024-03-31,2024,Q1,2024 Q1,전사,한신평,(-)자본적지출,57157,백만원,2024Q1|한신평기준|(-)자본적지출|백만원,2024 Q1 | 2024-03-31 | 한신평기준 | (-)자본적지출 | 백만원
