기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,short_context,keywords,query_text
2025-09-30,2025,Q3,2025 Q3,건자재,매출액,매출액,246977,백만원,2025 Q3 건자재 매출액 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 건자재 | 매출액 | 백만원,2025년 Q3 건자재 매출액 ; 2025 Q3 건자재 매출액 ; 2025-09-30 건자재 매출액 ; 건자재 매출액 백만원
2025-09-30,2025,Q3,2025 Q3,건자재,영업이익,QoQ(%),5,%,2025 Q3 건자재 영업이익 QoQ(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 건자재 | 영업이익 | QoQ(%) | %,2025년 Q3 건자재 영업이익 ; 2025 Q3 건자재 영업이익 ; 2025-09-30 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2025-09-30,2025,Q3,2025 Q3,건자재,영업이익,YoY(%),-18,%,2025 Q3 건자재 영업이익 YoY(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 건자재 | 영업이익 | YoY(%) | %,2025년 Q3 건자재 영업이익 ; 2025 Q3 건자재 영업이익 ; 2025-09-30 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2025-09-30,2025,Q3,2025 Q3,건자재,영업이익,영업이익,33462,백만원,2025 Q3 건자재 영업이익 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 건자재 | 영업이익 | 백만원,2025년 Q3 건자재 영업이익 ; 2025 Q3 건자재 영업이익 ; 2025-09-30 건자재 영업이익 ; 건자재 영업이익 백만원
2025-09-30,2025,Q3,2025 Q3,건자재,영업이익,영업이익률(%),14,%,2025 Q3 건자재 영업이익 영업이익률(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 건자재 | 영업이익 | 영업이익률(%) | %,2025년 Q3 건자재 영업이익 ; 2025 Q3 건자재 영업이익 ; 2025-09-30 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2025-09-30,2025,Q3,2025 Q3,기타,매출액,매출액,143954,백만원,2025 Q3 기타 매출액 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 기타 | 매출액 | 백만원,2025년 Q3 기타 매출액 ; 2025 Q3 기타 매출액 ; 2025-09-30 기타 매출액 ; 기타 매출액 백만원
2025-09-30,2025,Q3,2025 Q3,기타,영업이익,영업이익,-275,백만원,2025 Q3 기타 영업이익 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 기타 | 영업이익 | 백만원,2025년 Q3 기타 영업이익 ; 2025 Q3 기타 영업이익 ; 2025-09-30 기타 영업이익 ; 기타 영업이익 백만원
2025-09-30,2025,Q3,2025 Q3,기타,영업이익,영업이익률(%),0,%,2025 Q3 기타 영업이익 영업이익률(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 기타 | 영업이익 | 영업이익률(%) | %,2025년 Q3 기타 영업이익 ; 2025 Q3 기타 영업이익 ; 2025-09-30 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2025-09-30,2025,Q3,2025 Q3,도료,매출액,매출액,482818,백만원,2025 Q3 도료 매출액 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 도료 | 매출액 | 백만원,2025년 Q3 도료 매출액 ; 2025 Q3 도료 매출액 ; 2025-09-30 도료 매출액 ; 도료 매출액 백만원
2025-09-30,2025,Q3,2025 Q3,도료,영업이익,QoQ(%),-12,%,2025 Q3 도료 영업이익 QoQ(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 도료 | 영업이익 | QoQ(%) | %,2025년 Q3 도료 영업이익 ; 2025 Q3 도료 영업이익 ; 2025-09-30 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2025-09-30,2025,Q3,2025 Q3,도료,영업이익,YoY(%),0,%,2025 Q3 도료 영업이익 YoY(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 도료 | 영업이익 | YoY(%) | %,2025년 Q3 도료 영업이익 ; 2025 Q3 도료 영업이익 ; 2025-09-30 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2025-09-30,2025,Q3,2025 Q3,도료,영업이익,영업이익,56958,백만원,2025 Q3 도료 영업이익 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 도료 | 영업이익 | 백만원,2025년 Q3 도료 영업이익 ; 2025 Q3 도료 영업이익 ; 2025-09-30 도료 영업이익 ; 도료 영업이익 백만원
2025-09-30,2025,Q3,2025 Q3,도료,영업이익,영업이익률(%),12,%,2025 Q3 도료 영업이익 영업이익률(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 도료 | 영업이익 | 영업이익률(%) | %,2025년 Q3 도료 영업이익 ; 2025 Q3 도료 영업이익 ; 2025-09-30 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2025-09-30,2025,Q3,2025 Q3,실리콘,매출액,매출액,749084,백만원,2025 Q3 실리콘 매출액 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 실리콘 | 매출액 | 백만원,2025년 Q3 실리콘 매출액 ; 2025 Q3 실리콘 매출액 ; 2025-09-30 실리콘 매출액 ; 실리콘 매출액 백만원
2025-09-30,2025,Q3,2025 Q3,실리콘,영업이익,QoQ(%),-48,%,2025 Q3 실리콘 영업이익 QoQ(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 실리콘 | 영업이익 | QoQ(%) | %,2025년 Q3 실리콘 영업이익 ; 2025 Q3 실리콘 영업이익 ; 2025-09-30 실리콘 영업이익 ; 실리콘 QoQ(%) ; 실리콘 영업이익 %
2025-09-30,2025,Q3,2025 Q3,실리콘,영업이익,YoY(%),-17,%,2025 Q3 실리콘 영업이익 YoY(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 실리콘 | 영업이익 | YoY(%) | %,2025년 Q3 실리콘 영업이익 ; 2025 Q3 실리콘 영업이익 ; 2025-09-30 실리콘 영업이익 ; 실리콘 YoY(%) ; 실리콘 영업이익 %
2025-09-30,2025,Q3,2025 Q3,실리콘,영업이익,영업이익,21408,백만원,2025 Q3 실리콘 영업이익 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 실리콘 | 영업이익 | 백만원,2025년 Q3 실리콘 영업이익 ; 2025 Q3 실리콘 영업이익 ; 2025-09-30 실리콘 영업이익 ; 실리콘 영업이익 백만원
2025-09-30,2025,Q3,2025 Q3,실리콘,영업이익,영업이익률(%),3,%,2025 Q3 실리콘 영업이익 영업이익률(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 실리콘 | 영업이익 | 영업이익률(%) | %,2025년 Q3 실리콘 영업이익 ; 2025 Q3 실리콘 영업이익 ; 2025-09-30 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2025-09-30,2025,Q3,2025 Q3,연결조정,영업이익,영업이익,5711,백만원,2025 Q3 연결조정 영업이익 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 연결조정 | 영업이익 | 백만원,2025년 Q3 연결조정 영업이익 ; 2025 Q3 연결조정 영업이익 ; 2025-09-30 연결조정 영업이익 ; 연결조정 영업이익 백만원
2025-09-30,2025,Q3,2025 Q3,전사(공통),매출액,QoQ(%),-5,%,2025 Q3 전사(공통) 매출액 QoQ(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 전사(공통) | 매출액 | QoQ(%) | %,2025년 Q3 전사(공통) 매출액 ; 2025 Q3 전사(공통) 매출액 ; 2025-09-30 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2025-09-30,2025,Q3,2025 Q3,전사(공통),매출액,YoY(%),-1,%,2025 Q3 전사(공통) 매출액 YoY(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 전사(공통) | 매출액 | YoY(%) | %,2025년 Q3 전사(공통) 매출액 ; 2025 Q3 전사(공통) 매출액 ; 2025-09-30 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2025-09-30,2025,Q3,2025 Q3,전사(공통),매출액,매출액,1622833,백만원,2025 Q3 전사(공통) 매출액 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 전사(공통) | 매출액 | 백만원,2025년 Q3 전사(공통) 매출액 ; 2025 Q3 전사(공통) 매출액 ; 2025-09-30 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2025-09-30,2025,Q3,2025 Q3,전사(공통),영업이익,QoQ(%),-16,%,2025 Q3 전사(공통) 영업이익 QoQ(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 전사(공통) | 영업이익 | QoQ(%) | %,2025년 Q3 전사(공통) 영업이익 ; 2025 Q3 전사(공통) 영업이익 ; 2025-09-30 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2025-09-30,2025,Q3,2025 Q3,전사(공통),영업이익,YoY(%),-6,%,2025 Q3 전사(공통) 영업이익 YoY(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 전사(공통) | 영업이익 | YoY(%) | %,2025년 Q3 전사(공통) 영업이익 ; 2025 Q3 전사(공통) 영업이익 ; 2025-09-30 전사(공통) 영업이익 ; 전사(공통) YoY(%) ; 전사(공통) 영업이익 %
2025-09-30,2025,Q3,2025 Q3,전사(공통),영업이익,영업이익,117264,백만원,2025 Q3 전사(공통) 영업이익 백만원,2025-09-30 | 2025 | Q3 | 2025 Q3 | 전사(공통) | 영업이익 | 백만원,2025년 Q3 전사(공통) 영업이익 ; 2025 Q3 전사(공통) 영업이익 ; 2025-09-30 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2025-09-30,2025,Q3,2025 Q3,전사(공통),영업이익,영업이익률(%),7,%,2025 Q3 전사(공통) 영업이익 영업이익률(%) %,2025-09-30 | 2025 | Q3 | 2025 Q3 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2025년 Q3 전사(공통) 영업이익 ; 2025 Q3 전사(공통) 영업이익 ; 2025-09-30 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2025-12-31,2025,Q4,2025 Q4,건자재,매출액,매출액,235436,백만원,2025 Q4 건자재 매출액 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 건자재 | 매출액 | 백만원,2025년 Q4 건자재 매출액 ; 2025 Q4 건자재 매출액 ; 2025-12-31 건자재 매출액 ; 건자재 매출액 백만원
2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,QoQ(%),-22,%,2025 Q4 건자재 영업이익 QoQ(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 건자재 | 영업이익 | QoQ(%) | %,2025년 Q4 건자재 영업이익 ; 2025 Q4 건자재 영업이익 ; 2025-12-31 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,YoY(%),-26,%,2025 Q4 건자재 영업이익 YoY(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 건자재 | 영업이익 | YoY(%) | %,2025년 Q4 건자재 영업이익 ; 2025 Q4 건자재 영업이익 ; 2025-12-31 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,영업이익,25972,백만원,2025 Q4 건자재 영업이익 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 건자재 | 영업이익 | 백만원,2025년 Q4 건자재 영업이익 ; 2025 Q4 건자재 영업이익 ; 2025-12-31 건자재 영업이익 ; 건자재 영업이익 백만원
2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,영업이익률(%),11,%,2025 Q4 건자재 영업이익 영업이익률(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 건자재 | 영업이익 | 영업이익률(%) | %,2025년 Q4 건자재 영업이익 ; 2025 Q4 건자재 영업이익 ; 2025-12-31 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2025-12-31,2025,Q4,2025 Q4,기타,매출액,매출액,122471,백만원,2025 Q4 기타 매출액 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 기타 | 매출액 | 백만원,2025년 Q4 기타 매출액 ; 2025 Q4 기타 매출액 ; 2025-12-31 기타 매출액 ; 기타 매출액 백만원
2025-12-31,2025,Q4,2025 Q4,기타,영업이익,영업이익,-5265,백만원,2025 Q4 기타 영업이익 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 기타 | 영업이익 | 백만원,2025년 Q4 기타 영업이익 ; 2025 Q4 기타 영업이익 ; 2025-12-31 기타 영업이익 ; 기타 영업이익 백만원
2025-12-31,2025,Q4,2025 Q4,기타,영업이익,영업이익률(%),-4,%,2025 Q4 기타 영업이익 영업이익률(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 기타 | 영업이익 | 영업이익률(%) | %,2025년 Q4 기타 영업이익 ; 2025 Q4 기타 영업이익 ; 2025-12-31 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2025-12-31,2025,Q4,2025 Q4,도료,매출액,매출액,451337,백만원,2025 Q4 도료 매출액 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 도료 | 매출액 | 백만원,2025년 Q4 도료 매출액 ; 2025 Q4 도료 매출액 ; 2025-12-31 도료 매출액 ; 도료 매출액 백만원
2025-12-31,2025,Q4,2025 Q4,도료,영업이익,QoQ(%),-26,%,2025 Q4 도료 영업이익 QoQ(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 도료 | 영업이익 | QoQ(%) | %,2025년 Q4 도료 영업이익 ; 2025 Q4 도료 영업이익 ; 2025-12-31 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2025-12-31,2025,Q4,2025 Q4,도료,영업이익,YoY(%),6,%,2025 Q4 도료 영업이익 YoY(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 도료 | 영업이익 | YoY(%) | %,2025년 Q4 도료 영업이익 ; 2025 Q4 도료 영업이익 ; 2025-12-31 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2025-12-31,2025,Q4,2025 Q4,도료,영업이익,영업이익,41890,백만원,2025 Q4 도료 영업이익 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 도료 | 영업이익 | 백만원,2025년 Q4 도료 영업이익 ; 2025 Q4 도료 영업이익 ; 2025-12-31 도료 영업이익 ; 도료 영업이익 백만원
2025-12-31,2025,Q4,2025 Q4,도료,영업이익,영업이익률(%),9,%,2025 Q4 도료 영업이익 영업이익률(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 도료 | 영업이익 | 영업이익률(%) | %,2025년 Q4 도료 영업이익 ; 2025 Q4 도료 영업이익 ; 2025-12-31 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2025-12-31,2025,Q4,2025 Q4,실리콘,매출액,매출액,747174,백만원,2025 Q4 실리콘 매출액 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 실리콘 | 매출액 | 백만원,2025년 Q4 실리콘 매출액 ; 2025 Q4 실리콘 매출액 ; 2025-12-31 실리콘 매출액 ; 실리콘 매출액 백만원
2025-12-31,2025,Q4,2025 Q4,실리콘,영업이익,영업이익,-1845,백만원,2025 Q4 실리콘 영업이익 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 실리콘 | 영업이익 | 백만원,2025년 Q4 실리콘 영업이익 ; 2025 Q4 실리콘 영업이익 ; 2025-12-31 실리콘 영업이익 ; 실리콘 영업이익 백만원
2025-12-31,2025,Q4,2025 Q4,실리콘,영업이익,영업이익률(%),0,%,2025 Q4 실리콘 영업이익 영업이익률(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 실리콘 | 영업이익 | 영업이익률(%) | %,2025년 Q4 실리콘 영업이익 ; 2025 Q4 실리콘 영업이익 ; 2025-12-31 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2025-12-31,2025,Q4,2025 Q4,연결조정,영업이익,영업이익,5775,백만원,2025 Q4 연결조정 영업이익 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 연결조정 | 영업이익 | 백만원,2025년 Q4 연결조정 영업이익 ; 2025 Q4 연결조정 영업이익 ; 2025-12-31 연결조정 영업이익 ; 연결조정 영업이익 백만원
2025-12-31,2025,Q4,2025 Q4,전사(공통),매출액,QoQ(%),-4,%,2025 Q4 전사(공통) 매출액 QoQ(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 전사(공통) | 매출액 | QoQ(%) | %,2025년 Q4 전사(공통) 매출액 ; 2025 Q4 전사(공통) 매출액 ; 2025-12-31 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2025-12-31,2025,Q4,2025 Q4,전사(공통),매출액,YoY(%),-6,%,2025 Q4 전사(공통) 매출액 YoY(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 전사(공통) | 매출액 | YoY(%) | %,2025년 Q4 전사(공통) 매출액 ; 2025 Q4 전사(공통) 매출액 ; 2025-12-31 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2025-12-31,2025,Q4,2025 Q4,전사(공통),매출액,매출액,1556418,백만원,2025 Q4 전사(공통) 매출액 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 전사(공통) | 매출액 | 백만원,2025년 Q4 전사(공통) 매출액 ; 2025 Q4 전사(공통) 매출액 ; 2025-12-31 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2025-12-31,2025,Q4,2025 Q4,전사(공통),영업이익,QoQ(%),-43,%,2025 Q4 전사(공통) 영업이익 QoQ(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 전사(공통) | 영업이익 | QoQ(%) | %,2025년 Q4 전사(공통) 영업이익 ; 2025 Q4 전사(공통) 영업이익 ; 2025-12-31 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2025-12-31,2025,Q4,2025 Q4,전사(공통),영업이익,YoY(%),-32,%,2025 Q4 전사(공통) 영업이익 YoY(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 전사(공통) | 영업이익 | YoY(%) | %,2025년 Q4 전사(공통) 영업이익 ; 2025 Q4 전사(공통) 영업이익 ; 2025-12-31 전사(공통) 영업이익 ; 전사(공통) YoY(%) ; 전사(공통) 영업이익 %
2025-12-31,2025,Q4,2025 Q4,전사(공통),영업이익,영업이익,66527,백만원,2025 Q4 전사(공통) 영업이익 백만원,2025-12-31 | 2025 | Q4 | 2025 Q4 | 전사(공통) | 영업이익 | 백만원,2025년 Q4 전사(공통) 영업이익 ; 2025 Q4 전사(공통) 영업이익 ; 2025-12-31 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2025-12-31,2025,Q4,2025 Q4,전사(공통),영업이익,영업이익률(%),4,%,2025 Q4 전사(공통) 영업이익 영업이익률(%) %,2025-12-31 | 2025 | Q4 | 2025 Q4 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2025년 Q4 전사(공통) 영업이익 ; 2025 Q4 전사(공통) 영업이익 ; 2025-12-31 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2025-12-31,2025,YTD,2025 YTD,건자재,매출액,매출액,966581,백만원,2025 YTD 건자재 매출액 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 건자재 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2025년 누계 건자재 매출액 ; 2025 YTD 건자재 매출액 ; 2025-12-31 기준 건자재 매출액 ; 건자재 매출액 누계
2025-12-31,2025,YTD,2025 YTD,건자재,영업이익,영업이익,115096,백만원,2025 YTD 건자재 영업이익 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 건자재 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2025년 누계 건자재 영업이익 ; 2025 YTD 건자재 영업이익 ; 2025-12-31 기준 건자재 영업이익 ; 건자재 영업이익 누계
2025-12-31,2025,YTD,2025 YTD,기타,매출액,매출액,540282,백만원,2025 YTD 기타 매출액 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 기타 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2025년 누계 기타 매출액 ; 2025 YTD 기타 매출액 ; 2025-12-31 기준 기타 매출액 ; 기타 매출액 누계
2025-12-31,2025,YTD,2025 YTD,기타,영업이익,영업이익,-10854,백만원,2025 YTD 기타 영업이익 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 기타 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2025년 누계 기타 영업이익 ; 2025 YTD 기타 영업이익 ; 2025-12-31 기준 기타 영업이익 ; 기타 영업이익 누계
2025-12-31,2025,YTD,2025 YTD,도료,매출액,매출액,1909829,백만원,2025 YTD 도료 매출액 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 도료 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2025년 누계 도료 매출액 ; 2025 YTD 도료 매출액 ; 2025-12-31 기준 도료 매출액 ; 도료 매출액 누계
2025-12-31,2025,YTD,2025 YTD,도료,영업이익,영업이익,219442,백만원,2025 YTD 도료 영업이익 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 도료 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2025년 누계 도료 영업이익 ; 2025 YTD 도료 영업이익 ; 2025-12-31 기준 도료 영업이익 ; 도료 영업이익 누계
2025-12-31,2025,YTD,2025 YTD,실리콘,매출액,매출액,3067128,백만원,2025 YTD 실리콘 매출액 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 실리콘 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2025년 누계 실리콘 매출액 ; 2025 YTD 실리콘 매출액 ; 2025-12-31 기준 실리콘 매출액 ; 실리콘 매출액 누계
2025-12-31,2025,YTD,2025 YTD,실리콘,영업이익,영업이익,81053,백만원,2025 YTD 실리콘 영업이익 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 실리콘 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2025년 누계 실리콘 영업이익 ; 2025 YTD 실리콘 영업이익 ; 2025-12-31 기준 실리콘 영업이익 ; 실리콘 영업이익 누계
2025-12-31,2025,YTD,2025 YTD,연결조정,영업이익,영업이익,22879,백만원,2025 YTD 연결조정 영업이익 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 연결조정 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2025년 누계 연결조정 영업이익 ; 2025 YTD 연결조정 영업이익 ; 2025-12-31 기준 연결조정 영업이익 ; 연결조정 영업이익 누계
2025-12-31,2025,YTD,2025 YTD,전사(공통),매출액,매출액,6483820,백만원,2025 YTD 전사(공통) 매출액 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 전사(공통) | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2025년 누계 전사(공통) 매출액 ; 2025 YTD 전사(공통) 매출액 ; 2025-12-31 기준 전사(공통) 매출액 ; 전사(공통) 매출액 누계
2025-12-31,2025,YTD,2025 YTD,전사(공통),영업이익,영업이익,427616,백만원,2025 YTD 전사(공통) 영업이익 백만원,2025-12-31 | 2025 | YTD | 2025 YTD | 전사(공통) | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2025년 누계 전사(공통) 영업이익 ; 2025 YTD 전사(공통) 영업이익 ; 2025-12-31 기준 전사(공통) 영업이익 ; 전사(공통) 영업이익 누계
