구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
ifrs-full_OtherComprehensiveIncome기타포괄손익,기타포괄손익,12,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,"15,427,926,358","26,744,292,004","-30,507,324,361","-16,651,707,947",,
dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax   후속기간에 당기손익으로 재분류되는 항목,   후속기간에 당기손익으로 재분류되는 항목,12-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,   후속기간에 당기손익으로 재분류되는 항목,"15,427,926,358","26,744,292,004","-30,507,324,361","-16,651,707,947",,
dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax      지분법 적용대상 관계기업의 자본변동,      지분법자본변동,12-01-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      지분법 적용대상 관계기업의 자본변동,"7,298,843,522","-558,059,862","-772,810,029","-4,216,788,085",,
ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax      해외사업환산손익,      해외사업환산손익,12-01-03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외사업환산손익,"8,129,082,836","27,302,351,866","-29,734,514,332","-12,434,919,862",,
ifrs-full_ComprehensiveIncome분기총포괄손익,총포괄손익,13,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_ComprehensiveIncome,분기총포괄손익,"-79,172,924,057","-161,123,795,095","288,347,155,111","343,160,605,746",,
ifrs-full_ProfitLossAttributableToAbstract분기순이익(손실)의 귀속,당기순손익의 귀속 :,14,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,분기순이익(손실)의 귀속,,,,,,
ifrs-full_ProfitLossAttributableToOwnersOfParent   지배기업소유주지분,   지배기업소유주지분,14-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업소유주지분,"-94,923,771,040","-188,397,682,522","318,783,527,774","359,564,152,058",,
ifrs-full_ProfitLossAttributableToNoncontrollingInterests   비지배지분,   비지배지분,14-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,"322,920,625","529,595,423","70,951,698","248,161,635",,
ifrs-full_ComprehensiveIncomeAttributableToAbstract분기총포괄손익의 귀속,총포괄손익의 귀속 :,15,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToAbstract,분기총포괄손익의 귀속,,,,,,
ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent   지배기업소유주지분,   지배기업소유주지분,15-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업소유주지분,"-79,823,398,150","-162,391,216,539","288,644,687,746","342,682,539,171",,
ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests   비지배지분,   비지배지분,15-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분,"650,474,093","1,267,421,444","-297,532,635","478,066,575",,
ifrs-full_EarningsPerShareAbstract주당이익 [abstract],주당손익,16,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
ifrs-full_BasicEarningsLossPerShare   기본주당이익(손실),   기본주당이익(손실),16-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,   기본주당이익(손실),"-9,653","-19,159","32,418","36,565",,
ifrs-full_DilutedEarningsLossPerShare   희석주당이익(손실),   희석주당이익(손실),16-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-09-30,3분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,   희석주당이익(손실),"-9,653","-19,159","32,418","36,565",,
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,,당기,,,전기,전전기
ifrs-full_Revenue매출액,매출액,01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,ifrs-full_Revenue,매출액,,"2,719,563,984,151",,,"3,081,030,078,878","3,126,345,418,450"
ifrs-full_CostOfSales매출원가,매출원가,02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,ifrs-full_CostOfSales,매출원가,,"2,080,778,154,377",,,"2,368,189,383,752","2,357,185,078,427"
ifrs-full_GrossProfit매출총이익,매출총이익,03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,ifrs-full_GrossProfit,매출총이익,,"638,785,829,774",,,"712,840,695,126","769,160,340,023"
dart_TotalSellingGeneralAdministrativeExpenses판매비와관리비,판매비와관리비,04,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,"505,576,307,536",,,"511,976,840,312","502,711,136,407"
dart_OperatingIncomeLoss영업이익,영업이익,05,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,"133,209,522,238",,,"200,863,854,814","266,449,203,616"
entity00105271_udf_IS_2018891665115_StatementOfComprehensiveIncomeAbstract지분법손익,지분법손익,06,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_2018891665115_StatementOfComprehensiveIncomeAbstract,지분법손익,,"-240,890,866,732",,,"8,081,163,252","-18,744,377,542"
entity00105271_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract순금융손익,순금융손익,07,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract,순금융손익,,"-12,589,744,623",,,"-253,195,433,494","-144,283,216,224"
entity00105271_udf_IS_20188916724481_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract   금융수익,   금융수익,07-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916724481_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract,   금융수익,,"184,248,795,635",,,"312,861,998,426","287,101,079,381"
entity00105271_udf_IS_20188916726489_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract   금융원가,   금융원가,07-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916726489_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract,   금융원가,,"196,838,540,258",,,"566,057,431,920","431,384,295,605"
entity00105271_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract기타영업외손익,기타영업외손익,08,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract,기타영업외손익,,"-75,273,332,977",,,"-22,812,388,994","-80,249,903,168"
entity00105271_udf_IS_20188916818239_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract   기타이익,   기타이익,08-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916818239_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract,   기타이익,,"86,726,847,300",,,"30,972,653,950","33,132,789,450"
entity00105271_udf_IS_20188916819952_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract   기타손실,   기타손실,08-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916819952_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract,   기타손실,,"162,000,180,277",,,"53,785,042,944","113,382,692,618"
ifrs-full_ProfitLossBeforeTax법인세비용차감전순이익(손실),법인세비용차감전이익,09,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,"-195,544,422,094",,,"-67,062,804,422","23,171,706,682"
ifrs-full_IncomeTaxExpenseContinuingOperations법인세비용(수익),법인세비용(수익),10,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),,"30,354,474,743",,,"-3,386,623,674","35,825,007,725"
entity00105271_udf_IS_2020320989607_StatementOfComprehensiveIncomeAbstract계속영업당기순손실,계속영업당기순손익,11-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_2020320989607_StatementOfComprehensiveIncomeAbstract,계속영업당기순손실,,"-225,898,896,837",,,"-63,676,180,748","-12,653,301,043"
entity00105271_udf_IS_20203209858871_StatementOfComprehensiveIncomeAbstract중단영업당기순이익,중단영업당기순손익,11-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,entity00105271_udf_IS_20203209858871_StatementOfComprehensiveIncomeAbstract,중단영업당기순이익,,"4,021,635,059",,,"40,572,627,384","54,952,934,609"
ifrs-full_ProfitLoss당기순이익(손실),당기순손익,11,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),,"-221,877,261,778",,,"-23,103,553,364","42,299,633,566"
ifrs-full_OtherComprehensiveIncome기타포괄손익,기타포괄손익,12,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,,"-20,364,034,528",,,"-11,436,011,168","-45,651,725,065"
dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax   후속기간에 당기손익으로 재분류되는 항목,   후속기간에 당기손익으로 재분류되는 항목,12-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2019-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,   후속기간에 당기손익으로 재분류되는 항목,,"-18,786,846,091",,,"-8,456,469,659","-64,133,855,095"
